,상품명,구매자 이름,구매자 평점,리뷰 제목,리뷰 내용
43,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",백*연,5,"좋으니 비싸겠지만, 비싸서 못사겠다",아이폰13과 다를 바가 거의 없는 스펙입니다.그래서 인기가 없는듯 합니다만.메모리가 6GB로 늘어났다는 점 외엔 거의 같죠 아마?기본형을 100만원 안쪽에 구입할 수 있다면 살만한 것 같습니다.프로는 너무 비싸요.달러값 안정화 되면 그 때 사려구요.
44,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",조*탁,5,등록된 헤드라인이 없습니다,"아이폰 14 시리즈는 전 시리즈의 프로 라인업과 비슷한 사양의 카메라는 떨어져서, 차라리 13 프로를 사겠다는 말을 들었을 정도로 호응이 없던 제품입니다. 하지만, 여전히 라이트유저들한테는 최적의 선택입니다. 디자인이 프로보다 예쁜 것은 덤이구요. 학생들한테 어울리는 제품입니다. (학생용으로 구매)"
45,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",김*수,5,등록된 헤드라인이 없습니다,배송 진짜 빠르고 뽁뽁이가 잘 씌어져있어서 넘 좋았어요!!!스타라이트랑 퍼플 엄청 고민했는데 실물로 보니 퍼플 넘 이쁜거 같아요  유튜브에서 봤을 때는 흰색에 퍼플 한방울 떨어트린 느낌같던데 실물로 봤을 땐 퍼플이 좀 더 진한 것 같아요!!!  다들 14 살꺼면 13pro 사라고 하고 사전예약 때 14가 품절이 안되고 물량에 넘쳐나길래 괜히 샀나 후회했는데 실물보니 왜 후회했나 싶고 너무너무 맘에 들어요ㅋㅋㅋㅋㅋ!!!아이폰 11 쓰다가 이번에 14로 사서 그런가 카메라 줌 했을 때도 훨씬 깨짐이 적고 노치가 확 줄어든게 보여서 넘 좋네용
46,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",빈우엘맘,5,등록된 헤드라인이 없습니다,우리 중딩딸이 조건부로 아이폰을 요구해서 구매해줬는데 세상 좋아하신다~난 갤레시 애호가인데 우리딸은 아빠랑 아이폰을 쓴 이후로는 아이폰만 고집하는데 오늘 놀라운 기능들을 소개시켜주네요^^페이스기능은 마스크를 써도 안경을 써도 알아보고 사진을 꾹 누르니 복사되서 움직이고 인터넷 같은 웹에서 드래그하니 글자가 다 캡처되고 ... 게 중 아주 사소한 기능 이겠지만 갤럭시에는 없는 기능이라 신기하네요~그래서 아이폰 아이폰 하나 싶더라구요^^늘 아이폰 14만 끼고 사는 공주입니다~~
47,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",정*화,5,자급제로 처음산 아이폰14,뭐 아이폰13 이랑 차이없다는 평이 지배적인데 12 이하의 버전을 사용한 저는 엄청난 체감이 됩니다. 13 쓰시는분 아니면 사면 만족할만한 제품입니다.
48,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",송*현,5,만족합니다~!!,"아이폰X 5년 꽉 채워쓰고 아이폰14로 넘어왔습니다. 화면은 X보다 옆으로 좀 넓어진 것 같고, 파스텔톤 연보라색깔이 너무 예쁘네요. 화면터치감도 부드럽고, 무게도 생각보다 가벼워요. X랑 비슷하거나 더 가벼운 느낌. 10% 카드할인받아서 구매했고, 무엇보다 배송이 빨라서 만족합니다."
49,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",전*영,5,예쁜 라벤더색,아이폰 12 블루 쓰다가 퍼플을 보니 너무 예뻐요.많은 기능은 사용하지 않아 일반모델로 구입했는데 쿠폰할인에 카드할인도 받아 만족스러워요. 포장은 뽁뽁이가 상자 안에서 따로 돌아다니고 있었지만 상품은 안전하게 도착했습니다.12와 비교하여 크기는 비슷하나 카메라가 많이 튀어나온듯 합니다.
50,"Apple 정품 아이폰 14 자급제, 블루, 128GB",김*주,5,"배터리 굿, 무게 굿, 성능 굿",노트10 플러스 쓰다가 갈아탔는데 왜 아이폰 아이폰 하는지 알겠네요. 무게도 가볍고 크기도 적당하고 무엇보다 배터리 라이프 타임이 엄청나네요. 플러스 모델은 진짜 어마무시 하겠네요. 강추합니다. 빠른 성능은 기본입니다.
51,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",ecclesia,5,색상이 생각과는 달랐지만… 그래도 예쁜편이에요.,"저는 좀더 파스텔톤의 퍼플을 기대했는데, 생각보다 색상이 진해서 놀랐습니다. 쓰다보면 질릴것 같아서요. 기존에 쓰던대로 스타라이트를 샀어야했나 약간 후회함.배송예정일보다 열흘정도 빨리와서(바로 전날 저녁에 갑자기 연락와서 당황) 핸드폰케이스가 없어 아직 사용을 못했지만 아이폰11을 사용하고 있었어서 무게가 훨씬 가볍게 느껴집니다. 빨리 사용하고 싶어요!"
52,"Apple 정품 아이폰 14 자급제, 블루, 128GB",고*정,5,등록된 헤드라인이 없습니다,아이폰 11 쓰다가 14로 드디어 갈아타네요!!기존의 11은 너무 무거웠는데 20g가벼워졌는데 그나마 좀 낫네용그리고 컬러도 이쁘고화면크기도 똑같은데 배젤사이즈가 줄어서 폰크기가 줄어서 더 좋은거같아요!!!!후기에서 포장 대충해서 보냈다는게 많아서 걱정했는데 뽁뽁이 잘 둘러서 와서 좋았어요!!
53,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",배*경,4,배송에 신경 써 주세요,상품 품질은 직접 사용해보지 않아 모르겠는데 딸아이는 좋다고해요다만 제 나름으론 큰맘먹고 고액 물품을 구입한건데 배송을 좀더 성의있게 해주셨으면 좋겠어요. 사람이 많이 드나드는 가게 문앞에 있는거 보고 이게 뭔가 싶으네요
54,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",이*연,5,등록된 헤드라인이 없습니다,"물량이 많이 바쁘신건 알지만, 전자기기인데 박스 상태보고 기함했습니다. 아이폰 14는 높이가 얋고 작아서 박스에서 빠지기 직전이였고 뽁뽁이와 따로 있던 상태... 뽁뽁이로 상품을 잘 패킹이라도 하셨으면 좋았을껄... 다음에는 조금 비싸더라도 다른곳에서 구매할래요"
55,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",팡팡이팡이,5,첫 아이폰,첫 아이폰을 14기본으로 샀네요! 배송도 예상 배송일보다 빨리와서 너무너무 좋았고 잘쓰고있습니다 제가 퍼플색상으로 샀는데 약간 화이트같아요 색감이 진하지가않은 연연보라색인것같습니다 예전 폰을 3년썼는데 새폰사니까 배터리도 오래가고 좋았지만 어댑터 안주는게 흠이네요 ㅠㅠ 그래도 와우회원아로 사서 10만원정도 저렴하게샀습니다! 잘쓸게요~~
56,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",한*은,5,퍼플너무예뻐요,색깔때문에 일반 구매했어요핑크좋아해서 13사고싶엇는데 그래도 신형이지 싶어서 퍼플구매~!실물안보고 구매하는거라 걱정했는데너무예쁘내요오랜먼에 안드로이드에서 넘어가는거라 적응기간 좀 걸릴탠데 일단예뻐서 너무너무 만족입니다.
57,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",이*제,5,이쁘다 못해 미쳤어요,배송이 살짝 늦게오긴 했지만 잘 도착했습니다안테나가 안잡혀서 초기화몇번 하니 바로 잡혀서 안심되드라구요흰색은 첨이라 이리 이뻐도되나 싶네요 ㅋㅋㅋ너무이뻐요
58,"Apple 정품 아이폰 14 자급제, 블루, 256GB",남*연,5,역시 핸드폰은 아이폰,"11월2일 도착 예정이였는데 10월20일날 도착했습니다 역시 빠른배송!! 색깔도 너무너무 맘에 들고 아이폰XR 쓰다가 3년10개월만에 바꿨더니 너무너무 좋습니다 역시 제사랑은 블루인거 같아요!!사진을 전문적으로 찍으시는 분이 아니면 진짜 기본 사셔도 될꺼 같습니다 음식,배경,인물 사진이 너무너무 잘나와요완전 만족 합니다!!! ⭐️⭐️⭐️⭐️⭐️"
59,"Apple 정품 아이폰 14 자급제, 블루, 128GB",심*규,5,등록된 헤드라인이 없습니다,삼성 폰만 사용하다가 첨으로 아이폰을 써보는데요...이런... 너무 세심하고 철저한 시스템에 놀랐습니다. 진작에 아이폰을 쓸걸 그랬나봐요 ㅋ
60,"Apple 정품 아이폰 14 자급제, 스타라이트, 512GB",황*윤,5,좋네요,11프로쓰다가 14일반우로 왔는데 더 커지고 두꺼워져서 좀 당황했어요 ㅋㅋㅋㅋ무거워서 그런지 손목에 살짝 무리인 느낌 ㅠ 그래도 이전폰은 용량때매 너무 짜증나서 이번에 512로 샀더니 확실히 널널하고 좋네요 !! 스타라이트로 샀어요 넘이쁨
61,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",손*순,5,등록된 헤드라인이 없습니다,아이폰c릉 거의 4년사용하니 배터리수명도 다되고 소리도 ㅇ잘 안들려 갤럭시를 사야하나 쭉 아이폰으로 가야하나 고민중에 14출시후 평도 좋아서 바로 구매하고 지금 사용중인데너무 만족합니다
62,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",심*연,5,퍼플 왜안사요ㅠㅠㅠ,미드나이트랑 고민했는데 실물 존예탱 넘넘 예쁘구요 여자들이 좋아하는 은은한 연보라빛이에요파스텔 찐한거 생각하는 분들은 실망할수도ㅎㅎ낮은 버전에서 올라오니까 대박 신세계 완전 맘에듭니당 :)프로가 사고 싶었지만 14도 충분히 만족스럽네요문제 없었으면 하는데 일단 유튜브 아이폰 점검 했을때뽑기는 잘한거 같아요ㅎㅎ굿굿 구매 망설이면 품절..
63,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",오*란,5,아이폰 14구입기념!!,전에도 사용했는데 요번에도 카드슬롯이죠! 슬라이드가 부드럽게 밀려서 만족해요 간편해요 이거옶이는 이제 못살아요.매번카드찾고 잃어버리고. 아이폰구입으로 또 구입. 너무 찰떡으로 잘맞아서 기분좋아요투명해서 아이폰고유의색상도 잘드러나요!!!!  불편한점없이 그립감도좋고 만족만족
64,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",김*비,4,"발열심함, 화면 끄는 속도 느림",아직 이런 글이 없어서 이걸 교환해야되는건지 다들 그런건지 모르겠어요 게임이나 영상을 본 것도 아닌데 앱 정리 10분 했는데 발열이 심하게 느껴져요 뜨끈뜨끈해요 이거는 초기에는 그럴 수 있다니까 감안하는데이전 폰들은 화면 끄면 바로 바로 꺼지는데 이번 아이폰 14는 화면을 끄는 속도가 느립니다. 이거 교환해야되는걸까요..?ㅠㅠ 다른분들은 어떠신지 모르겠네요
65,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",공*연,5,퍼플 컬러 너무 예쁘고 좋아요 역시 아이폰,퍼플 컬러 어떻게 보면 화이트에 가까울정도로 오묘한 컬러인데 너무 예쁩니다 배터리도 오래가고 좋네요 아이폰 se2 무한 사과 현상에 배터리 광속으로 줄길래 바꿨는데 화면도 넓고 쿠폰 적용해서 저는 105만원정도에 구매해서 맘에 듭니다
66,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",최*지,5,등록된 헤드라인이 없습니다,하... 갤럭시에서 처음 아이폰 넘어왔는데 갤럭시폰 언박싱했을땐 느껴보지 못했던 희열을 아이폰 언박싱에서 느꼈습니다 ...스타라이트ㅜ사고싶었지만 그건 13이랑 너무 똑같아서 14에만 있는 퍼플 골랐는데 오늘 진짜 감탄 또 감탄ㅠㅠㅠ너무 예뻐요... 실물깡패... 아.. 심장아팡.. 소중해.. 아직 어렵지만 오늘 잠안자고 밤새 함께할 예정ㅎㅎ 아 넘 좋아 ..퍼플 최고
67,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",전*영,5,굿,배송은 당연히 로켓이라 빨랐고성능은 딱 생각하신 아이폰 만큼 성능 나옵니다.싸게 잘 샀습니다
68,"Apple 정품 아이폰 14 자급제, 블루, 256GB",P*G,4,Hello,Tôi là người việt nam Tôi mua sản phẩm ngày 28/10/2022Tại sao check imei lại không khớp như trong ảnh
69,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",김*서,5,색감이 미쳤어요,진짜 너무너무 예뻐요ㅠㅠㅠ 생각보다 보랏빛이 감돌아요! 크기는 생각보다는 약간 큰것같구요ㅎㅎㅎ 일단 색감때문에라도 살 이유가 충분합니다....볼때마다 예뻐요
70,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",강*종,5,블랙도 좋네요,쏘쏘합니다.개인적으로는 퍼플이 좋은데 왜 여자들은 블랙을 선택하는지 의아함
71,"Apple 정품 아이폰 14 자급제, 블루, 128GB",김*연,5,등록된 헤드라인이 없습니다,생각보다 가벼워서 놀랐어요. 블루 색깔도 예쁘고 카메라도 화질이 좋네요 프로랑 고민했는데 일반사길 잘한거같아요
72,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",이*림,5,카드할인 받고 잘 샀습니다!,고민하던 찰나에 롯데카드 20프로 할인쿠폰 떠서 바로 샀습니다잔고장 없이.... 잃어버리지 않고 저랑 함께할수 있기를....
73,"Apple 정품 아이폰 14 자급제, 블루, 128GB",주*민,5,블루 이쁘네요,생각보다 일찍 받았어요  애플가서 직접 보고 결정한 블루! 이번 블루는 은은하니 매력적인 색상~  13보다 좀 더 가벼워요
74,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",박*현,5,등록된 헤드라인이 없습니다,진작살껄 너무 예쁜 아이폰 14 스타라이트!아이폰 11 쓰다가 바꿨는데 가볍고 각진 느낌 정말 좋아요
75,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",양*희,5,등록된 헤드라인이 없습니다,역시 아이폰인거 같아요 저희 딸이 엄청 좋아합니다 아이폰은 사진찍어보면 확실히 차이가 나네요 중년인 제가 봐도 사진은 아이폰인거 같아요 다른 사양이야 전 잘 모르고
76,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",김*수,5,아들선물아이폰,중학생 아들에게 선물했어요 좋아하네요  최저가구매 빠른배송굿 만족합니다
77,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",이*아,5,배송 짱,연보라 너무색 이뻐용 ㅋ 다들 사세요 싸게산편은 아닌ㄷ 급해서 삿습니당
78,"Apple 정품 아이폰 14 자급제, 스타라이트, 512GB",임*경,5,굿이에요,완조니 빠른배송자급제로 구매는 첨이라 떨렸는데(?)아주 만족 그 잡채요!다른곳보다더 저렴하게 할인 받아서 햄볶
79,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",김*식,5,등록된 헤드라인이 없습니다,하자없는 걸로 받아서 다행이네요 색상도 그냥 검은색이 아닌 살짝 푸른 빛을 띄고 있어서 더 이쁩니다!
80,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",김*준,5,미드나이트 색상 카메라 부분,아이폰13 때도 그랬는데 미드나이트 색상은 카메라 섬 부분에 얼룩? 자국 문양이 보이는것 같아요.. 찾아보니 제조중에 문제기 때문에 그냥 쓰려구요... ㅠㅠ 그래도 예민한 분들은 포장뜯지 말고 카메라먼저 보셨으면 좋겠어요..
81,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",J*N,5,보라보라하니 너무 예쁘네요~,12미니에서 넘어왔는데 화면도 커지고 무게도 생각보다 적당하니 괜찮네요~배터리 엄청 오래가고 속도도 빨라졌어요!화이트만 쓰다가 처음으로 색갈 있는거 주문했는데 파스텔보라라 이쁘네요~ 안질리는 컬러감이에요!
82,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",딕이,5,등록된 헤드라인이 없습니다,아빠 생신 선물로 사드렸는데 너무 좋아하시더라고요
83,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",김*화,5,마음에 듭니다!,빈박스올까봐 걱정하며 뜯기전에 동영상촬영시작~다행히 제품은 잘왔어요! 아이폰8쓰던 남편이 아주 마음에 들어합니다!
84,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",장*찬,5,등록된 헤드라인이 없습니다,두번째 아이폰! 작은 것만 쓰다가 큰 것 쓰니 어색하긴 한데 만족
85,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",박*현,5,너무 좋아요!!,8 쓰다가 14로 껑충 넘어왔습니다!정말 정말 좋아요!! 넘어가는것도 부드럽고... 홈버튼 없는거는 첨 써봐서 약간 뚝딱거리긴하지만ㅎㅎ첨에 핸폰만으로 화면 옮기는거에서 잘 안됐는데 세번째에 됐어요!공인인증서까지 넘어와서 컴퓨터가 아예 필요가 없네요~! 후회 없어요!
86,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",박*준,5,등록된 헤드라인이 없습니다,역시 아이폰 구입은 쿠팡입니다카드할인 잘 적용해서 구입시점의 최저가로 잘 샀네요~
87,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",조*애,5,넘 감동이에요,Xr 4년 쓰다가 바꿨어요프로 사려다가 일반 구입했는데26일 배송 예정이였는데 오늘 배송받아넘 기뻤어요카드할인 10% 쿠폰할인 5% 까지 감사합니다오래오래 잘 쓰겠습니다
88,"Apple 정품 아이폰 14 자급제, 블루, 256GB",최*은,5,예상보다 빨리 왔어요,11월에 올 줄 알았는데 입고 됐다고 빨리 왔어요! 아이폰11 쓰다가 넘어왔는데 생각보다 카메라 크기는 거슬리지 않아요ㅎㅎ 블루 색상 너무 예뻐요
89,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",배*예,3,좀 무거워요,여자인데 14가 저한테는 좀 무거운 거 같아요..그 전에 X 썼었는데 이거 쓰니까 약간 손목에 무리가 가는 듯요연보라 디자인은 예뻐요
90,"Apple 정품 아이폰 14 자급제, 퍼플, 512GB",문*혜,5,잘쓰고있어요,잘받고 잘쓰고있어요. 주변에도 많이 추천하여 지인들이 여럿 구매했답니다.
91,"Apple 정품 아이폰 14 자급제, 블루, 128GB",젤미,5,좋아요,기다리다 목빠질뻔….블루샀는데 스타라이트 할걸 계속 생각중에 귀찮아서 기다렸는데 안바꾸길 잘했어요 ㅋㅋㅋ갤럭시8을 5년쓰다 넘어와서 모든 기능은 넘 좋은데 딱 하나 무거워요 ㅠ 누워서 폰하면 저 손목 나갈거 같아요 ㅋㅋㅋ
92,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",으니뿌뿌요,5,아이고 사버렸다,12프로 쓰다가 프로 질려서 14로 바꿈일반 라인은 화이트가 기깔나게 이쁨근데 개봉하자마자 먼지 개 많이 붙어있어서 기분은 안 좋았지만 양품이라 그냥 써야쥬 앱등이들한테 쿠팡은 미래다 굿굿
93,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",김*은,5,좋네요,아이폰 파손으로 신제품으로 구매 아들이 좋아하네요
94,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",안*동,5,프로 보다는 못하겠지만 좋네요.,간만에 아이폰 사봤는데 많이 발전했네요. 사용하기 편하고 좋아요.
95,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",김*지,5,뽑기 성공했어요,아이폰 18+를 사용하다가 오랜만에 폰을 바꿨는데 다행히 불량도 없이 너무 만족스러워요:) 다른 분들도 뽑기 성공하시길 바랄게요^^
96,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",박*인,5,등록된 헤드라인이 없습니다,12에서 넘어와서 그런지 변화를 크게 체감하진 못했지만 스타라이트 색상은 너무 예쁩니다 배터리도 오래 가요 이번 폰은 최대한 오래 사용해보려고 합니다! 배송도 뽁뽁이에 아주 잘 감싸져서 왔어요
97,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",김*란,5,등록된 헤드라인이 없습니다,선물로 샀어요.무척 좋아해요.색은 은은한 연보라입니다.많이 은은해요~
98,"Apple 정품 아이폰 14 자급제, 퍼플, 512GB",하꼬,5,너무 이뻐요,진짜 너무너무 이뿜!아이폰11 쓰다가 넘어왔는데 14가 아주살짝 더 작아요~ 더 가벼운 느낌이고 손에 더 감기고 화면도 부드럽고 속도감 등등 빠르고 차이가 확실히 나요~ 일단 퍼플 실물 최고ㅠㅠ 너무 이쁘고ㅠㅠ 화질도 좋고 다 좋네요! 대만족
99,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",장*원,5,색깔이 진짜 미쳤어요 아이폰14 이때 들고다녀야 뽐삼,배송도 잘왔고 핸드폰도 안전하게 잘왔습니다!유튜브로 아이폰14 셀프 점검했더니 아주 괜찮았습니다
100,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",여*미,5,등록된 헤드라인이 없습니다,퍼플 구입했어요 너무 예쁘네요온라인 구입이라 물건 하자 있을까봐 걱정했는데 여러가지 테스트 결과 이상없네요기존 아이폰 쓰다 아이폰 갈아타서 데이터 이동도 너무 쉽게 했어요
101,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",김*이,5,등록된 헤드라인이 없습니다,개봉하자마자 핸드폰 뒷면에 눈에 띄는 먼지가 있어서 조금 거슬렸지만.. 불량 체크에는 이상이 없네요 그리구 구매한 날짜보다 오늘 할인률이 더 크네요ㅠㅠ이만원 정도..ㅠ좀 더 할인 받을수 있었눈데 아쉽네요
102,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",박*경,5,완전 만족,색깔도 예쁘고 무엇보다 256기가를 이 가격에 산게 젤 만족 스럽습니다! 야간에 빛번짐 및 빛반사는 아이폰의 고질적인 문제인거 같구요 ㅠㅠ
103,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",김*현,5,아이폰 최고~!,쿠팡에서 자급제 처음 구매해봤는데상태도 양호하고 배송도 빠르고 좋아요~~아이폰 x 에서 14로 넘어온거라 확실히 좋긴 하네요!!배터리 오래가는게 가장 큰 차이..
104,"Apple 정품 아이폰 14 자급제, 블루, 128GB",이*근,5,역시 아이폰14입니다.,큰애가 처음 아이폰사용하는데 엄청 만족하네요~~^-^
105,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",윤*민,5,만족스럽습니다!! 굿굳굳,12에서 14로 변경했어요 확실히 화질차이에서 만족스럽습니다
106,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",김*훈,5,등록된 헤드라인이 없습니다,se2 쓰다가 배터리 광탈과 배터리 소모감당이 안되어 14로 바꿨습니다.배젤없는 폰 처음쓰니 좋긴하네요
107,"Apple 정품 아이폰 14 자급제, 스타라이트, 512GB",신*원,5,배송 빨라아,배송은 역시 쿠팡.. 아침 아홉시쯤 시켰는데 오후 네시쯤 왔어요상품은 기대했던대로 좋아요:) 이번엔 오래도록 써볼래요
108,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",권*연,4,배송 빠름,스피커 쪽에서 지직거리는 소리가 들리는데 ..귀찮아서 그냥 쓰려구요 침수도 안하고 떨어뜨리지도 않았는데 왜이러죠 ㅠㅠ계속 이러면 나중에 서비스센터 가야겠어용
109,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",김*욱,5,다음에도 또 사고싶습니다.,색상이 너무 이뻣으며 들었을따 그립감이 너무좋었어오 선물용으로 샀는데 제껏도 살까고민되네요!!! 용량은 이정도면 충뷴할꺼같고 너무 고민되네요!
110,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",김*별,5,등록된 헤드라인이 없습니다,아이폰 12미니 사용하다가 너무 핸드폰이 작고 배터리도 빨리 닳아서 바꾸게 됐는데 아주 만족스러워요
111,"Apple 정품 아이폰 14 자급제, 블루, 256GB",차*영,5,역시 아이폰,블루좋아요 처음에 스피커 문제 있는줄 알았는데 전화올때 핸드폰 들면 자동으로 센서 감지 되어서 벨 소리가 줄어 드는거래요 것두 모르로 불량인줄알았어요 암튼 아이폰14좋아요
112,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",김*동,5,등록된 헤드라인이 없습니다,딸이 좋아 하네요. 역시 퀄리티 좋아요~ 퍼플 추천 합니다.
113,"Apple 정품 아이폰 14 자급제, 블루, 128GB",이*태,5,아이폰 최고,핸드폰엔디 14프로는 오버스펙일것 같아서 13미니와 고민하다 14 기본형으로 했는데 아주 잘 한거 같아요 사전예약이라 금액도 저렴했고요 아주 좋습니다
114,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",신*미,5,등록된 헤드라인이 없습니다,살 생각이 없던 14시리즈 이지만 연보라 컬러가 출시된 걸 보고 즉흥 사전예약하여 어제 받았어요. 역시 좋네요.
115,"Apple 정품 아이폰 14 자급제, 퍼플, 512GB",김*진,5,등록된 헤드라인이 없습니다,갤럭시 쓰다가 처음으로 아이폰으로 갈아탔는데 배송도 빠르고 할인받아서 잘산것같아용~~
116,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",정*구,5,등록된 헤드라인이 없습니다,아이폰14 일반으로 샀는데 그립감도 촥촥 카메라알 전작 13보다 더커졌고 강추 합니다퍼플 이뻐요
117,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",조*현,5,자급제 + 알뜰폰 합시다,"카메라 화질 , 배터리 아직까진 너무 좋아요 오래가자 14"
118,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",이*성,5,등록된 헤드라인이 없습니다,실물이 너무 이뻐요!! 그리고 너무 가볍고 좋습니다
119,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",강*미,5,색도 예쁘고 좋아용,진심 일주일동안 목빠지게 기다렸는데 보람있네여^.^... 최고
120,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",조*빈,5,스타라이트는 화이트이다,약간 노란빛 기대했는데 화이트!!!디자인 예뻐요 특히 옆선이 예술인듯
121,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",객관적인간,5,역시 쿠팡,아이폰 사전예약은 역시 쿠팡이 짱인듯!스타라이트 색깔 진짜 예쁩니다 강추
122,"Apple 정품 아이폰 14 자급제, 블루, 256GB",김*경,5,등록된 헤드라인이 없습니다,예뻐요ㅠㅠㅠ아이폰 14 이렇게 빨리받다니 최거에요
123,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",임*결,5,대만족 아닙미까!,삼성으로 넘어갔다가 다시 돌아왔는데 역시 아이폰 갬성 못잃어~~~!
124,"Apple 정품 아이폰 14 자급제, 블루, 128GB",박*엽,5,등록된 헤드라인이 없습니다,아주 좋습니다 아이폰으로 다시 넘어온 유저로써 좋아요
125,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",박*수,5,등록된 헤드라인이 없습니다,최고에요! 딸아이 선물인데 정말 좋아하겠어요.
136,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",정*현,5,고민하지말고 사세용,11에서 넘어왔는데 엄청 가볍고!!! 예뻐요
144,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",이*호,5,아이폰 14 사전예약,딸이 너무 좋아하네요 아이폰14
146,"Apple 정품 아이폰 14 자급제, 블루, 128GB",김*현,5,마음에 들어요,아이폰 14 가볍고 빠르고 좋아요
148,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",정*진,5,등록된 헤드라인이 없습니다,색깔도 생각보다 넘 너무 이쁘고 좋아요ㅠㅠ
150,"Apple 정품 아이폰 14 자급제, 블루, 128GB",정*자,5,아들이 아주 만족하고 있어요^^,아들이 아주 만족하고 있어요^^
154,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",최*수,5,등록된 헤드라인이 없습니다,아주 가볍고 디자인 색상 굿~~^^
155,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",한*희,5,조아요...조아요...조아요...,조아요...조아요...조아요...
156,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",임*영,5,진짜개미쳤다!!,완전 이뻐요 무조건 강추 ㅜㅜㅜ 절대 후회없음
163,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",한*진,5,카메라 성능 정말 좋아졌어요!,카메라 성능이 정말 좋아졌어요!
164,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",김*후,5,엄청 이뻐요,Xs 에서 3년만에 샀는데 후회 없네요 ㅎㅎ
165,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",서*남,5,등록된 헤드라인이 없습니다,마음에 듭니다.잘 사용하겠습니다.
