,상품명,구매자 이름,구매자 평점,리뷰 제목,리뷰 내용
25,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",문*윤,5,핵존예 영롱✨,일단 디자인이 너무너무 이쁘구요 가벼워요!2주정도 썻는데 컴터도 빠르구 키감도 좋습니당!!!컴알못이라서 뭐가 어떤식으로 좋은지는 잘 모르겟지만화면이 쨍해서 진짜 좋아요 아이패드보다도 화질이 더 좋아서 ㅋㅋㅋㅋㅋ컴터로만 인강듣게돼요!! 그리고 스피커 음질도 나쁘지 않습니당! 제일 좋은건 속도가 겁나 빠르다는건데용크롬은 진짜 그냥 눈만 깜빡여도 ㅋㅋㅋㅋ빠릿하고 부팅속도도 장난 아닙니다 ㅋㅋㅋ그리고 게임하면 팬이 많이 돌아가거나 좀 컴터에 열이 잘 배출될까 하는 걱정을 했는데 메이플스토리 했을때 3~4시간 하도 팬도 마니 안돌아가고 컴터도 발열이 거의 없었습니다!!진짜 개인적으론 너무너무 만족하고 주변에도 엄청 추천했습니다 ㅎㅎ
26,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",김*숙,5,등록된 헤드라인이 없습니다,그램이랑 이온 고민하고 여기저기 비교글 보다가 이온으로 결정하고 구매했는데 아직까진 대만족입니다 일단 지문인식이 편하고 디자인도 이쁘고 들고다니기에도 가볍고 만족해요 가끔 소음이 심하긴 하지만 계속 그런건 아니라 많이 거슬리진 않고 온라인 사이트 여기저기 비교해보다가 무이자 24개월로 부담없이 살 수 있어서 좋아요 윈도우 포함이라 금액은 비슷하고 몇시간 해도 배터리 오래가서 너무 좋아요 한가지 아쉬운건 숫자패드에서 지문인식키 때문인지 숫자 0키보드가 위치가 어색하지만 익숙해지겠죠 그것말곤 아직까진 만족합니다^^
27,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",임*빈,5,제품 좋습니다.,"LG gram과 삼성이온을 비교 한후 이제품을 선택 하였습니다. 성능은 같다고 생각되고 무게는 약간 거의차이를 못느낌니다.가격은 삼성제품이 훨신 우수한것 같네요.카드사 결재할인 10만원을 받았습니다. FULLHD 화면, AGK sound, 39.6 화면과 어두울떄 나오는 키보드라이트,  메모리,SSD 확장성,정품 win10 등을 생각하니 가격대비 충분이 만족합니다.아쉬운점은 키가 너무 낮아 키감이 떨어지는점, 파우치가 빠져있는점, 케이스 스크레치 보호비닐이 안붙어있는점지인들에게 추천할만 합니다.."
28,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",박*진,4,추천할만한 제품입니다.,"PPT 동영상 녹화 목적으로 급하게 노트북 구매했는데요. 노트북을 급하게 주문하는 분은 거의 없겠지만, 저같은 사람에겐 쿠팡에서 노트북도 하루만에 배송된다는 점이 가장 좋았구요. 이번에 동영상 녹음하면서 놀랐던 게, 마이크가 없는 경우엔 그럭저럭 노트북 내장 마이크로도 사용할만하다는 것입니다. 보통 노트북 사양에 마이크에 대한 정보는 없어서 내심 걱정했는데, 그럭저럭 괜찮았습니다.노트북 무게가 가벼워서 좋았지만, 충전기는 상대적으로 무거운 느낌이었구요. 푸른빛이 도는 실버 색깔, 디자인, 밝은 화면 등이 마음에 들었습니다. 아직 여러 기능들을 사용해보지 않았지만, 주로 저는 문서 작업, 인터넷 작업 등을 위주로 하는지라 성능은 충분할 것으로 기대됩니다. 다만, 작업 도중에 노트북에서 파도소리가 나서 이게 뭔가 하고 좀 놀랐습니다."
29,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",김*영,5,카드 할인 받으면 완전 가성비 짱인거 같아요,"이온2 구매하려다가 너무 오래걸려서 이온1 로켓배송으로 구매했어요. 처음엔 구형이라는 생각에 조금 망설였지만 결론적으로 보면 이온1사길 잘한거같아요. 일단 외장그래픽 모델로 산건, 간단한 영상편집을 하기 위해서인데 테스트 해본 결과 간단한 영상편집은 정말 문제 없이 잘 돌아갑니다. 저는 오히려 2보단 1이 가격 부분에 있어서 매력적이라고 생각합니다. 모두가 별로라고 했던 노트북 키감도 저는 나쁘지 않았구요. 다만 컴퓨터 잘 못하시는 분들은 윈도우 포함되어있는 거 사세요. 저도 컴맹이라고 생각하지 않았었는데 윈도우 설치하는데 계속 헤매서 한시간 걸렸습니다. 그것만 빼면 지금은 너무 만족이구요, 일단 색이 너무 예뻐서 좋습니다. 가성비 노트북 생각하시는 분께 추천 드립니다!!"
30,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",이*영,5,가성비 끝판왕 (퍼포먼스+휴대성 동시에 확보),"장점 디스플레이 : QLED의 선명한 디스플레이 덕분에 고해상도 화면으로 보니까 화면을 더 넓게쓰는효과가 있습니다. 15인치인데도 꽤 넓어보이네요.퍼포먼스 : 빠른것은 말할것도 없고 이거는 몇년 더 써봐야겠지만 SSD는 역시 SSD입니다. 마우스트랙이 너무 부드럽게 잘되네요^^ 휴대성 : 너무 가벼워요 생각보다. 아마 제가 6년된 삼성노트북 3.5키로짜리 쓰다가 바꿔서 그런거같습니다. 가격 : 네이버최저가도 윈도우 불포함인데, 이거는 윈도우 포함에 삼카 할인까지 받으면 지구최저가로 살수있네요!단점발열 : 무릎에 올려놓고 피씨 하는데 10분도 안되서 왼쪽 허벅지있는데가 뜨끈..해요 진짜 찜질기마냥 뜨끈함..;;키보드 : 아 이거는 키보드가 진짜 최악인거같은데, 사이즈 맞추려고 우측 키패드를 뭉개놔서..너무 어색해요차라리 키패드를 만들지 말고 좀 더 키감을 좋게하는게 좋을거같은요.. 그리고 키보드 입력할떄 마우스트랙에 손바닥이 닿으면 인식을 해서 자꾸 움직입니다 ㅋㅋ"
31,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",김*영,5,등록된 헤드라인이 없습니다,"노트북이 없어서 살려고 알아보던중.. 요제품 구매하게 되었어요~ 일반적으로 컴텨 사양을 잘 몰라서 주위에 물어보고, 이거랑 플랙스랑 고민하다가 이온 샀어요~~ 플랙스가 부가적인 기능이 많긴한데, 제가 사용하진 않을것 같은 기능들이라서 실용적인 이온으로 구매했어요~ 화면이나 속도는 말할수 없이 빠르구여.. 소음도 전혀없어요~ 소리에 예민한편인데, 그점도 넘 맘에 들었구여.. 무게도 가벼워서 들고 다니기에 좋을것 같아요~ 전 많은 작업을 하는게 아니라서 제가 쓰기엔 사양이 넘 좋네요~^^"
32,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",정*진,5,합리적 가격에 좋은 노트북,"일단 박스가 태블릿 박스처럼 흰색으로 깔끔하고,제품도 최근생산제품이네요.기존 삼성노트북보다 성능도 좋고 가벼워서 오랫동안 잘 사용할것 같네요.win10 도 설치되어 있고 용량도 추가했고 nvidia 그래픽카드도 있는 모델이어서 더이상 필요하진 않을것 같습니다.키보드 빛도 이쁘네요.삼성pc 혜택에 이것저것 소모품 할인도 해주고, 무선이어폰도 할인판매해주니 또 고민하게 만듭니다.잘 사용하겠습니다."
33,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",주*,5,등록된 헤드라인이 없습니다,신랑이 재택근무를 해야한다며 일주일이상 찾아보고 비교해보고고심하다가 고른 노트북!!!빠른 배송에 그 다음 날 받아보고 근무시작을 잘 합니다.가볍고 컬러도 예쁘구요.속도도 빠르다구요.가격도 카드할인 받아 성능이 좋은 노트북을 구매했다며엄청 만족스러워했습니다.~^^코로나로 집에서 근무하는 날이 많아지는데 불편함없이 일을 수월하게 언제 어디서든 가능하니참좋습니다.기기가 훌륭하니 업무 효율성이 높네요감사합니당
34,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",박*호,5,등록된 헤드라인이 없습니다,"전에 쓰던 노트북이 많이 느려져서 LG 그램과 고민하다가 삼성이온으로 구매했는데 만족 합니다.처음에는 좀 버벅대는거 같았는데, 시스템 업데이트되고 최적화된거 같아요.테스트 결과 불량화소도 없고, 영상 틀어봤는데 화질도 만족합니다. 약간의 아쉬움은 스티커가 조금 비뚤게 붙여져서 조금 신경쓰인다는 점과 기스가 난건지 사진처럼 까져있는점 빼고는 만족합니다. 성능이상 없고, 할인 많이 받아서 샀으니 그냥 사용하는걸로......"
35,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",임*영,5,등록된 헤드라인이 없습니다,"어떤 노트북을 살지 한참 고민하다가 갤럭시북 이온을 사게 됐는데 굉장히 만족합니다! 정말 가볍고 색감이 너무 좋은 것 같습니다. 구매를 고민하는 입장에서 단점을 집중적으로 생각해 본다면, 다른 후기나 리뷰에서 흔히 볼 수 있는1) 힌지부분에 고무패킹이 없어서 타이핑 중 자주 노트북이 흔들린다.2) shift 키가 반토막이 나서 불편하다.이정도로 볼 수 있는데요 조금 사용해본 저의 느낌으로는 1)우선 노트북을 사용하면서 흔들리는 일은 거의 없습니다. 저도 이부분은 걱정했었는데 의외로 흔들리지 않았습니다. 2)shift키의 경우 조금 어색하지만 전 크게 신경쓰이지 않았습니다. 하지만 이런 부분에 예민한 분이라면 조금 불편할 수도 있을것 같습니다."
36,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",조*원,5,최고의 노트북이네요!!!,"17일 오후 4시이전에 주문해서 18일 새벽에 받았습니다. 윈도우가 깔려있는 제품이라 바로 사용가능했습니다.같이 동봉되어 온 정품CDKEY로 인증했구요~처음에 켰을 때, 스팀소리(?)같은게 나서 충전하면서 두었더니 잠시 후 사라졌네요완충 후 주말동안 영화 3편보고 인터넷 서핑했는데도 50%정도 남아있었습니다. 영화보고 발열도 확인해보니 오히려 차가워서 당황했네요^^;"
37,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",김*태,5,디자인 예쁘고 배송 빠름!!,공부하려고 샀는데 짱이에요무게도 생각보다 무겁지 않고 속도 빨라요!화질 좋고 디자인도 예뻐용팬소음이 좀 나서 독서실에서는 사용하기 꺼려질것 같긴해요컴퓨터를 잘 몰라서 정확히는 모르겠는데 사용하면서 불편한점은 딱히 없었어요아쉬운점은 딱히 사은품이 없었다는점?그래도 전반적으로 만족했습니다 추천해요!!
38,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",손*은,5,좋아요~,기존에 사용하던 노트북이 워낙 오래되어서.. 고민끝에 구입하게됬어요처음에는 다른제품을 생각하고 있었는데 비교하고 또 비교해보면서나름 고민하다가 결정했고 실제로 사용해보니 너무 만족합니다 잘산거같아요^^ 고민했던것 중에 하나가 키보드자판이였는데..음 저는 크게불편한점은 못느꼈어요 성능+디자인 모두 만족합니다!!!
39,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",송*훈,5,고민하지마세요,영어회화 공부를 하려고 계획하던차에 알아보던중 인터넷최저가보다 쿠팡에서 진행하는 이벤트가 더 저렴해서 구매했구요 갤럭시북 이온 디자인 정말 죽이네요 이제 막 이것저것 세팅 중인데 제가 원하던 사양이라 성능면에서도 굿입니다. 가성비따지지 말고 오래쓸거 생각하고 구매하였습니다.
40,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",이*섭,5,역시역시 만족합니다.,그램과 함께 비교하면서 삼성 홈페이지 및 다나와 등 다 검색하고쿠팡이니까 믿고 주문하였습니다.정품 윈도우 설치 되어있고8기가 메모리에 256추가 옵션 좋았는데8기가 메모리도 추가 선택할수 있으면 더 좋았을거 같습니다.와우 만족합니다.
41,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",쿠팡실구매자,5,최저가 맞음 무조건 구매,윈도우 미설치 제품이지만 요새 윈도우 설치 방법 많이 찾을 수 있으니 문제는 안되네요.램 업글까지 해주는데 이 가격에 이 성능이면 대박 만족 입니다.일단 SSD 용량도 적당하니 문제 없네요.화면도 쨍 하니 120%만족입니다.무조건 사세요. ㅎㅎㅎ
42,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",김*범,5,휴대용 노트북으로 최고인 것 같습니다.,어제 밤에 구매해서 바로 로켓배송답게 빠르게 잘 받았습니다. 무게도 가볍도 웬만한 프로그램 다 잘 돌아갑니다. 디자인도 너무 예쁘구요. 처음에 사서 실행했을 때 약간의 간헐적으로 화면이 꺼지는 현상이 발생했었는데 이건 같이 동봉된 온라인상담으로 원격지원받아서 10분도 안되어서 해결했습니다. 디스플레이 정말 미쳤구요 가격은 비싼편이지만 아깝지 않다는 생각이 들었습니다. 지문인식 센서 위치는 좀 의아하지만 적응해야 할 것 같습니다. 잘 쓰도록 하겠습니다^^
43,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",안*순,5,진짜 맘에들어요,가벼운 노트북 찾고있었는데 넘 맘에듭니다.다들 영롱하다고 하시던데 그게 뭘까했거든요푸르스름하면서도 하얗고 색이 참 예뻐요 ^^노트북 예전께 말썽이여서 급하게 산건데 어제사고 오늘 받자마자 문서작업중이네요^^빠른배송이랑 그리고 쿠팡맨통해서 오니까 걱정도 덜되고 안심됬어요상품은 주변분들에게 추천하고싶을 만큼으로 맘에들어요사실 그램이랑 엄청 고민했는데 그램보다 안좋은 점은 없는 것 같아요QLED화면도 선명해서 영상보는맛도있네요 ^^ 추천추천해요
44,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 256GB, 16GB, WIN10 Home, NT950XCR-G58A",찐사용자임,5,진짜 최고!!!!!!!,"5년 쓰던 노트북이 뻑가서 대체할 상품을 엄청 많이 찾고, 가서 보고 그랬는데 ㅠㅠ 막 그렇게 다 땡기지가 않아서 그램을 사려고 했다가 아는 분이 이제품 쿠팡에서 파는데 어때? 해서 보는데..완전 제스타일인거에요ㅜㅠ저같은 귀차니즘을 위한 지문인식도 있고.(이게 유용한 것 같아요)램이 넉넉해서 그런지 모든 작업을 빠르게 처리 할 수 있어서 행복합니다ㅠㅠ아쉬운점은 지문인식 키가 생기면서 오른쪽 쉬프투키가 반킨데 익숙치가 않아서 그런지 불편하긴 한디.... 이제 익숙해지겠죠^^감사히 잘 쓰겠습니다^^~"
45,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 256GB, 16GB, WIN10 Home, NT950XCR-G58A",한*경,5,정말 좋아요. 강추합니다^-^,아들 대학 입학 기념으로 노트북을 큰 맘먹고 샀는데 생각했던 것보다 화면이 크고 속도가 빨라서 놀랐어요. 디자인도 너무 예뻐서 보는 맛도 있네요. :) 아들 선물로 산 보람이 있어요.강추합니다.^-^
46,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 256GB, 16GB, WIN10 Home, NT950XCR-G58A",매일쿱항,5,급하게 필요했는데 감사합니다,급하게 샀는데 카드 할인까지 받아 기분 좋게 구입했어요~^^윈도우가 깔려 있어 너무 편했고 그외의 프로그램은 안 깔려서 보안프로그램 한글 등등 다 구매했어요.후기상품에 삼성패키지로 주시는 것 같았지만 급히 업무에 필요했던지라 돈주고 구매했어도 불만없어요~~ 전에 쓰던 모델 그대로 산거라 불품도 만족스럽습니다~^^ 스팀돌려 축구게임하긴 무리가 있지만(끊김있어요) 그외 놀기엔 전혀 무리없이 잘 돌아갑니다! 잘 쓸게요!
47,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",정*준,5,그냥 화면 하나로 끝,우선 결론부터 말씀드릴게요. 완전완전 강추입니다. 좋은 가격에 윈도우까지 설치되어 와서 따로 뭐 만질필요 없이 거의 바로 사용했구요.정품인증도 코드 입력하니 바로 됬어요. 이온 제품이야 뭐 다들 너무 좋은 거 아시겠지만 저는 이 화면노트북 최초 QLED라서 너무 마음에 들었네요.가볍기도 가볍고 디자인도 매우 마음에 듭니다 ㅎㅎ정말 사길 잘했고 쿠팡 직매입 상품이라 엄청 빠르게 배송 받고믿고 살 수 있었네요. 감사합니다 잘 쓸게요!
48,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",양*경,5,등록된 헤드라인이 없습니다,노트북 구매하려고 몇 일을 검색해보고 비교해서 이번 삼성 노트북을 구입했는데 그 보람이 넘치네요!!!! 일단 외관이 너무 예뻐서 포장 뜯자마자 기분이 좋았어요. 매장에서 직접 본게 아니라 걱정 많이 했는데 걱정이 무색할만큼 너무 예뻐요ㅠㅠ 15인치 크기인 노트북인데도 무겁지 않고 가벼워서 오늘 하루 계속 들고 다녔는데 어깨가 안아팠어요 ㅎㅎ 화면 크기도 사용하는데 너무 편해요!! 그램이랑 이 제품이랑 몇 일을 고민했는데 이 제품을 선택하길 잘했네요
49,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",조*연,5,그래픽 관련 일 하려 구입했어요.,"일단 배송은 완젼 만족합니다..간혹 이~비싼 물건을 그냥 턱하고 놓고 가셨다는 리뷰가있어 걱정했는데, 전 곧바로 문자가 오더라구요.^^받자마자~~그냥 너무~좋다!다섯번 연발 했습니다.너무 좋구요.  제가 갖고 있는 폰이 겔럭시폰이라서연동이 되니 사진 바로바로 볼 수 있어 더 좋았습니다.지문인식 키도 딱 그자리에 있어서~  너무 편하네요.전 만족스럽습니다^^다만 겉면쪽 때?가 많이 타서 힐링쉴드 3종셋트 사서 다붙였어요~~"
50,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",김*은,5,가격에 비해 만족스러움,장점우선 윈도우10이 같이 와서 편리함.무게는 생각보다 매우 가벼워서 놀랐음.화면이 기대보다 크고 가로로 넓어서 시원함.동일 가격 대비 매우 만족스러움. 단점가끔 노트북 소리가 커질 때가 있다(학습용으로 구매해서 큰 상관은 없지만 다른 목적으로 구매하려면 제품 사양 꼭 확인하길)딱 맞는 노트북 케이스 구매하기 힘듬.
51,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",김*빈,4,전체적으로 만족,"배송은 하루 만에 왔고박스 안 구성품은 노트북, 충전기, 설명서 3종성능은 일주일 정도 써본 결과 간단한 게임도 문제없이 잘 돌아감소음 쪽에서 아쉬운 건 펜 돌아가는 소리가 파도 철렁거리는 소리가 가끔 남, 쓰는 데는 크게 지장이 없으나 예민한 사람들은 주의할 필요가 있음결론으로 본인은 전체적으로 만족스러우나 소음에 예민한 사람에게는 결코 추천하고 싶지 않음."
52,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",김*희,5,등록된 헤드라인이 없습니다,"들도 다니기도 무난하고, 대학생이 쓰기에 기능이나 사양도 문제 없을 것 같아서 잘 산 것 같아요. 특히 지문인식 기능이 들어있다는데에 놀랐는데, 시프트키 자주 사용할 경우 좀 헷갈릴 수 있겠다는 염려는 되지만 쓰다 보면 적응하겠지 싶어요. 화면도 커서 더 좋아요. 잘 쓰겠습니다. 색도 이뻐요 ㅎㅎ 그런데 마우스나 간단한 파우치라도 들어있겠지 했는데 그게 전혀 없어서 그건 좀 놀랐습니다. ㅋ"
53,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",청소가좋아,5,깔끔하구 이쁜 노트북 비싼값한다!!,15인치이구 정말 깔끔하고 이뻐요. 윈도우도 미리 깔아주셔서 같이 오는 키로 정품인증만 하면 되더라구요!! 무선충전기능있지만 그건 아무래두 선 충전보다는 속도가 느려서 잘 사용하진 않지만 급할때는 좋을 것 같은 기능이에요 ㅎㅎ 키보드에도 빛나서 밤에두 잘보이구 오프라인 삼성디지털샵에서 보고 인터넷에서 더 저렴히 사서 너무 좋습니다!!
54,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",소*례,4,등록된 헤드라인이 없습니다,상품은 정말 빨리왔어요. 윈도우도 처음노트북 구매한거 치곤 빨리 설치한것같아요. 하지만 설명서에 윈도우 설치하는게 그다지 자세히 나와있지 않아서 노트북 초심자인 저는 조금 헤멨네요.. 키감은 예상대로 별로고 의외로 제일 걱정했던 쉬프트키는 딱히 안거슬려서 놀랐어요. 그 외에도 노트북이 흔들린다던지 그런단점들 다 그다지 못느꼈어요.
55,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",장*석,5,발열 소음은 크지 않고 전반적으로 대만족,언텍트 상황이 심화되어 급히 구매했는데가격은 연초보다 좀 많이 오른듯 해요외관도 이쁘고 화질도 만족하고소음 발열 걱정했는데 간단한 작업만 해서 그런지 별로 못 느끼겠네요(팬이 두 개라 그런 듯?)노트북이라 집 피씨 보다는 뭔가 느린듯하고뻑뻑한 느낌이 있어요배터리 오래가서 만족합니다
56,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",김*석,5,사세요!! ㅋㅋ 매우 만족합니다,뽁뽁이로 잘 싸서 보내주셨어요~ 로켓배송이라서 엄청 빨리 도착했습니다. 노트뷱을 급하게 사야했는데 오랜만에 사서 뭘로 사야할지 고민했는데 잘한 선택 같습니다! 15인치 화면 넓어서 좋아요~ 폰이 갤노트인데 무선 충전도 되고 연동도 잘 되어서 더 좋습니다. 마우스가 포함 안된 건 좀 아쉽습니다!
57,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",박*영,5,실물받아보니 더욱 마음에들어요. 윈도우10깔아주시니굿,예비고1아이 고등인강공부하려고 구입했어요. 노트북이 얇고 가볍고 세련된디자인이라 아이가 마음에 쏙 든다고합니다. 윈도우10깔아주셔서 바로사용할수있어서 편리합니다. 이리저리 만져보더니 공부시작하네요. 아주 만족합니다.
58,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",김*름,5,빠른 배송 예쁜색깔,역시  로켓배송!!출근전에 못받을까봐 전전긍긍했는데  시간맞춰서 배송해주셨네요^^제 생에 첫 노트북입니다!!!!!!!!!!!노트북...색깔이 너무 예뻐요 완전 취향저격!!많이 고민했었는데 진작 살껄 그랬나봐요 윈도우 정품포함 가격인데 만족합니다.성능이야 말할것도 없지요ㅎㅎ강추강추 잘쓸께요
59,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",윤*호,5,강력추천^^,"하루만에 배송이 와서 너무 좋아요할인도 많이 받아서 정가보다 싸게 샀습니다제품도 이상 없이 잘 왔습니다노트북 색깔도 이쁘고, 타자소리도 조용조용하니 괜찮습니다윈도우가 깔려오니 제품키만 입력하면 되니까 편하네요삼성이랑 LG 중에 고민했는데 삼성 사길 잘 했네요^^"
60,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",신*민,5,QLED 디스플레이 동영상볼때 실감납니다..,구매후 1주일 가량 사용했습니다.. 이전에 사용하던 제품에 비해 무척가볍고 사용상 편의성이나 보안이 강화된 듯하네요.. 가벼운 만큼 내구성이 어떨지 그리고 여름에 방열이 잘 될지는 더 사용해 봐야 할듯합니다.
61,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 256GB, 16GB, WIN10 Home, NT950XCR-G58A",정*연,5,7년만에 새로 구매한 노트북!,삼성노트북 대학생때 사서 쓰다 큰맘먹고 새로 장만했어요!윈도우 정품키 인증하고 이것저것 실행해 보는데 정말 빠르고 좋네요. 터치패드도 정말 순두부터치!ㅜ 신세계 입니다ㅜㅜ무엇보다 가벼워서 너무 좋네요 ㅎㅎ잘쓸게요 삼성 ~ ㅋㅋ
62,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",윤*지,5,가성비 좋은 업무용 노트북!,업무용으로 쓰려고 구매했습니다!!RAM이 16GB여서 넉넉하고 좋네요.무엇보다 색감이 정말 이쁘고 깔끔해요!!빛에 따라 색이 조금씩 달라보이는데 싸구려 같은 색감이 아니라 고급져보여요 ㅋㅋㅋㅋㅋ가성비좋고 강추합니다~!!
63,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",김*찬,5,등록된 헤드라인이 없습니다,그래픽 굿터치감 굿지문인식 스맛폰인식속도와거의동일.경량감 쵝오~!!그램보다더가벼운듯 한건 나만그런건가?외산제품 솔까 반값정도면사지만AS편하게받고싶고 이정도성능이면 투자할만함.뭐 개취존중.ㅇㅈ.좋은판단하시고 구매하시길..
64,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 256GB, 16GB, WIN10 Home, NT950XCR-G58A",전*환,5,가볍고 성능 굳인듯,"일단 상당히 가볍습니다. 이전에 쓰던 노트북은 꽤 무거워서 휴대하기 조금 불편했는데, 이번에 산건 가벼워서 들고다니기 정말 좋아요. 그리고 성능도 만족하고 있습니다. (애초에 강의, 문서작업이 목적이기는 합니다.)"
65,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",이*승,5,등록된 헤드라인이 없습니다,5년만에 노트북을 드디어 바꾸게 되었습니다직장 다니면서 캐드 포토샵을 집에서 할일이 종종 있어구매했는데 무리한 작업을 하는게 아니면 큰무리없이 돌아갑니다화면은 시원시원해서 보기 좋네요 잘구매한것 같습니다
66,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",박*재,5,등록된 헤드라인이 없습니다,배송후 윈도우설치가 좀 시간이걸렸지만. 일단 너무가볍고 개봉후 색감도 멋지네요. 이것저것 고민했지만 잘선택한것 같아요. 화면도 밝고 선명했어 집콕하면서 영화도보고 겜도하고 잘활용해야겠어요. 감사히 쓰겠습니다.
